Designator,Mid X,Mid Y,Layer,Rotation
"TP1",175.000000,-80.500000,top,0.000000
"TP4",133.500000,-119.500000,top,0.000000
"TP5",196.500000,-119.500000,top,0.000000
"TP6",196.500000,-80.500000,top,0.000000
"TP7",153.000000,-119.500000,top,0.000000
"TP8",153.000000,-80.500000,top,0.000000
"TP9",175.000000,-119.500000,top,0.000000
"TP10",133.500000,-80.500000,top,0.000000
