"Comment","Designator","Footprint","LCSC"
"BATT1+","TP1","lib:interconnect-middle","~","test point","lib:interconnect-middle"
"BATT2+","TP4","lib:interconnect-middle","~","test point","lib:interconnect-middle"
"TestPoint","TP5","lib:interconnect-middle","~","test point","lib:interconnect-middle"
"TestPoint","TP6","lib:interconnect-middle","~","test point","lib:interconnect-middle"
"TestPoint","TP7","lib:interconnect-middle","~","test point","lib:interconnect-middle"
"TestPoint","TP8","lib:interconnect-middle","~","test point","lib:interconnect-middle"
"TestPoint","TP9","lib:interconnect-middle","~","test point","lib:interconnect-middle"
"TestPoint","TP10","lib:interconnect-middle","~","test point","lib:interconnect-middle"
